com.samsung.shealth.tracker.pedometer_step_count,6200039,2,,,,,,,,,,,,,,,
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
60000,4,0,107,09:00.0,,,14:47.2,14:47.2,107,1.3375,80.25,4.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,0fbaf67f-0c52-462e-a0aa-1101e7082c02
49935,4,0,98,21:00.0,,,34:27.9,34:27.9,98,1.5277778,76.29,3.9,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,640897eb-496b-449d-8d24-7439f750dd1e
4015,4,0,7,38:00.0,,,42:34.6,42:34.6,7,1.6111112,6.47,0.38,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,39:00.0,5e2f968a-1c8b-4156-9b4d-f8854819fdc7
55368,4,0,93,05:00.0,,,10:28.7,10:28.7,93,1.25,69.21,3.66,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,51e287c1-eb5d-4035-a242-ed2be3b6d8fb
57325,4,0,102,57:00.0,,,15:35.5,57:08.6,102,1.3418204,76.920006,4.08,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,b60e90f3-e762-4ca5-aebb-fec10a656746
60000,4,0,108,10:00.0,,,14:47.4,14:47.4,108,1.3505,81.03,4.31,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,56c72144-efcf-4e1f-86d8-f95c3ab698a4
6153,4,0,7,40:00.0,,,42:34.8,42:34.8,7,0.8888889,5.47,0.25,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,98204e95-05a5-4d45-add2-7b337f1ef862
58251,4,0,101,06:00.0,,,10:28.7,10:28.7,101,1.3055556,76.05,4.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,a1694519-0830-4acb-b869-321149ffc087
49143,4,0,95,22:00.0,,,34:28.0,34:28.0,95,1.5277778,75.08,3.89,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,e2a6d790-95a8-4f61-8dc3-d8c1a1bff25c
32143,4,0,57,03:00.0,,,15:34.4,15:34.4,57,1.4444444,46.43,2.09,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,04:00.0,e5f7f738-b4dd-488d-8d86-13872f436219
60000,4,0,103,58:00.0,,,15:35.6,15:35.6,103,1.2875,77.25,4.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,5758f6eb-5c78-498a-b335-2514bf3c84b1
22043,4,1,44,44:00.0,,,55:21.5,44:14.6,45,1.731553,38.17,1.98,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,d53c7d00-3ec6-4460-873d-d79dfdd3a1d2
49958,4,0,92,23:00.0,,,34:28.1,34:28.1,92,1.4722222,73.55,3.92,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,3cb8e5d8-8bd8-45f1-965a-470ec3d2cf8a
55760,4,0,95,11:00.0,,,14:47.7,14:47.7,95,1.2777778,71.25,3.8,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,437477a0-de09-4f02-9673-4798ddeaea45
60000,4,0,101,59:00.0,,,15:35.6,15:35.6,101,1.255,75.3,4.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,c8cef532-6fbe-486b-910f-23a7e699930d
60000,4,0,116,05:00.0,,,15:34.5,15:34.5,116,1.452,87.12,4.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,f0da2029-ed61-44d9-a8bd-c863b3de3591
529,4,0,1,45:00.0,,,55:21.5,55:21.5,1,1.4722222,0.78,0.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,c004d242-0543-42cf-839c-9c00e25193ca
54879,4,0,88,24:00.0,,,34:28.1,34:28.1,88,1.1944444,65.55,3.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,9daebf67-6bdb-4c10-9a58-aeb497269b95
60000,4,1,109,12:00.0,,,14:47.7,14:47.7,110,1.3981667,83.89,4.41,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,7c61035b-6a2f-4d92-8cd7-6db67508a8e0
58860,4,0,100,07:00.0,,,10:28.8,10:28.8,100,1.2777778,75.21,3.99,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,1b333767-43ab-4ea7-b2af-04318a09adcd
60000,4,0,99,00:00.0,,,15:35.7,15:35.7,99,1.225,73.5,3.96,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,92418b23-7134-4f18-a2e2-ef702e6b3d7e
27236,4,2,62,25:00.0,,,34:28.2,34:28.2,64,2.0277777,55.23,2.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,26:00.0,7f157b11-b848-4689-a925-4c04f4b0d706
60000,4,0,114,06:00.0,,,15:34.5,15:34.5,114,1.4415,86.49,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,707981c5-a153-4339-b7f2-b4664c14eda2
60000,4,0,108,13:00.0,,,14:47.8,14:47.8,108,1.35,81,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,a67486fb-f9fc-4825-8535-902cdd8f4cf1
15647,4,0,32,46:00.0,,,55:39.2,55:39.2,32,1.6111112,25.21,1.23,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,47bb764f-1f20-4100-b371-be5ff02f13d8
48024,4,0,80,08:00.0,,,10:28.8,10:28.8,80,1.25,60.03,3.16,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,ef8ee860-e014-43c4-9447-2098c89338b1
60000,4,0,100,01:00.0,,,15:35.7,15:35.7,100,1.246,74.76,4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,02:00.0,aae652d9-f1d2-41bf-8eb1-ce24e5c751c7
48156,4,0,108,26:00.0,,,34:28.3,34:28.3,108,1.8055556,86.95,4.05,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,6c5a1268-cad8-4f2b-8bf2-5262767edf4f
46220,4,0,84,14:00.0,,,15:00.8,14:47.9,84,1.3734053,63.479992,3.3599994,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,1c002b66-c992-4db6-ab04-cc022011b048
60000,4,0,113,07:00.0,,,15:34.5,15:34.5,113,1.4139999,84.84,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,946ab078-9e7c-4781-8b9f-e33c16d0960b
46661,4,0,94,47:00.0,,,55:39.3,55:39.3,94,1.5833334,73.88,3.61,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,1c0f0071-63a0-48fe-a89d-223d1b93f7e1
14743,4,0,33,48:00.0,,,55:39.3,55:39.3,33,1.8055556,26.62,1.2,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,bae62825-c6f8-4871-8836-e74e12453a73
21487,4,0,38,09:00.0,,,10:28.8,10:28.8,38,1.3333334,28.65,1.49,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,cc10dc52-4464-46b3-94ab-744c22b1f478
56456,4,0,104,27:00.0,,,34:28.4,34:28.4,104,1.4166666,79.98,4.14,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,28:00.0,e48313de-9483-427b-94bf-6d32e4631fa9
54173,4,0,102,08:00.0,,,15:34.6,15:34.6,102,1.4444444,78.25,4.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,e99f7236-02a4-4e19-a2be-7f6563778890
55565,4,0,95,15:00.0,,,16:37.4,16:37.4,95,1.2777778,71,3.77,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,632cb6e0-e159-43ea-bc1d-a6018baf4ee8
56808,4,0,104,28:00.0,,,34:28.5,34:28.5,104,1.3888888,78.9,4.16,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,29:00.0,79ff1122-9b2c-44a0-bc02-466ac03f2a04
23035,4,0,58,50:00.0,,,55:39.3,55:39.3,58,2.1666665,49.91,1.93,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,bfbd0c25-ffa2-4aaf-950b-f47e5009dace
11159,4,0,23,10:00.0,,,15:08.7,10:49.6,23,1.6138599,18.01,0.89,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,638b00f3-4c85-4de2-8afd-e9823e014005
60000,4,0,115,09:00.0,,,15:34.6,15:34.6,115,1.4764998,88.59,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,58517469-38d1-46c7-b88a-826787969033
58623,4,0,102,16:00.0,,,35:37.0,16:37.5,102,1.3069944,76.62,4.08,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,3ccf8845-8b5c-440d-b4f8-04106811570a
56771,4,0,109,29:00.0,,,34:28.6,34:28.6,109,1.4722222,83.58,4.35,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,f4402c5c-697d-49f3-ad45-491ad8e9380b
8608,4,0,15,11:00.0,,,15:19.5,15:19.5,15,1.2777777,11,0.58,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,8c33b934-2d5a-4232-ae06-78659971aee5
60000,4,0,112,10:00.0,,,16:41.5,16:41.5,112,1.4165,84.99,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,88053def-90db-439a-9e45-3c3e8e4508c4
60000,4,0,110,17:00.0,,,35:37.1,35:37.1,110,1.3784999,82.71,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,429314b6-f510-4e34-a5d8-6f2c62e5ae80
57904,4,0,109,30:00.0,,,34:28.6,34:28.6,109,1.4444444,83.64,4.35,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,31:00.0,3a4b9920-d6f9-4584-8a4f-4fa4ea65d7c8
55254,4,0,119,11:00.0,,,16:41.6,16:41.6,119,1.7222222,95.16,4.59,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,34d1be79-7272-483f-8de9-94aa5973bf23
60000,4,0,112,18:00.0,,,35:37.1,35:37.1,112,1.408,84.48,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,c1dc3a7b-0d2e-43ea-8760-6ba9c00e4e77
60000,4,0,113,12:00.0,,,15:19.6,15:19.6,113,1.4403332,86.42,4.37,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,789e0568-ddc4-4efb-bf07-b55b341a9acf
16997,4,0,40,56:00.0,,,15:39.6,15:39.6,40,1.9444444,33.05,1.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,57:00.0,47daa43f-f5ba-4cee-a01f-e4baaa2d0207
56649,4,0,108,31:00.0,,,34:28.7,34:28.7,108,1.4722222,83.4,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,53f89b0e-c86d-4516-96e5-e87bcc4a981f
55344,4,0,100,13:00.0,,,15:19.7,15:19.7,100,1.3611112,75.33,3.97,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,29394dfd-d7a3-43ed-976f-7b2b751ab674
48811,4,0,98,12:00.0,,,16:57.3,16:57.3,98,1.6111112,78.64,4.01,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,b0dbfa88-eed9-4265-ae6a-a716f8bfc111
60000,4,0,98,02:00.0,,,15:35.8,15:35.8,98,1.212,72.72,3.92,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,03:00.0,66ef16c7-862e-4bf5-ad02-53b0e5d80ef8
50569,4,0,93,58:00.0,,,15:39.6,15:39.6,93,1.4166666,71.64,3.59,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,c690fa5f-81d7-4f55-bc47-e694fec90d03
56238,4,0,110,32:00.0,,,34:28.8,34:28.8,110,1.5277778,85.92,4.39,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,d5bc7db8-101f-4523-b348-c3650c1a7163
22115,4,0,45,13:00.0,,,16:57.4,16:57.4,45,1.6111112,35.63,1.76,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,73958dba-4aa7-4d80-91ed-7b1977309591
60000,4,0,106,59:00.0,,,16:04.2,16:04.2,106,1.334,80.04,4.23,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,4227655c-473a-4c53-bd76-96ba94692b2f
60000,4,0,100,03:00.0,,,15:35.9,15:35.9,100,1.25,75,4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,04:00.0,1c2145d4-fbef-46da-9c16-7061913389f0
46231,4,20,86,26:00.0,,,32:52.6,32:52.6,106,1.9166666,88.61,4.81,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,28d2d29e-46e1-4435-b53b-c8da43860390
47665,4,0,89,33:00.0,,,34:28.8,34:28.8,89,1.4444444,68.85,3.54,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,34:00.0,d040b6fa-d88b-4106-906a-cf7c5f9f3de4
54873,4,0,95,00:00.0,,,16:04.3,16:04.3,95,1.3055556,71.64,3.79,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,559ad1d9-6a12-4796-9c40-d0e264f2821a
59962,4,0,106,04:00.0,,,15:35.9,15:35.9,106,1.3333334,79.95,4.22,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,172ead25-9ea7-4680-8ee2-df7b9806a28f
18421,4,0,35,34:00.0,,,35:00.7,34:28.9,35,1.4743882,27.159998,1.3700001,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,35:00.0,f1df3f37-4bb2-409f-94eb-d81a08047087
27387,4,0,52,27:00.0,,,32:52.8,32:52.8,52,1.4722222,40.32,2.08,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,28:00.0,530975c0-58c8-4a4e-a9dc-1d001648c8c6
60000,4,0,103,05:00.0,,,15:36.0,15:36.0,103,1.2835001,77.01,4.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,b5064050-8560-4a3e-93dc-c532f393abb9
9701,4,0,20,01:00.0,,,16:04.3,16:04.3,20,1.6388888,15.9,0.72,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,02:00.0,b352f3bf-4dc2-42cf-83cb-61c57a9a268b
53497,4,0,101,14:00.0,,,15:19.8,15:19.8,101,1.4722222,78.76,4.01,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,e57cc058-71bf-42f6-9514-aef3ea3161c0
57430,4,0,108,35:00.0,,,55:39.3,35:00.8,108,1.4537696,83.490005,4.3,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,36:00.0,08c96a3b-1f2e-4b35-a253-efd5c5134007
60000,4,0,97,06:00.0,,,15:36.0,15:36.0,97,1.1915,71.49,3.88,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,c0b82ad7-7aa0-448e-b90b-5e4504d1a483
56808,4,0,112,02:00.0,,,16:04.4,16:04.4,112,1.5277778,86.79,4.46,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,03:00.0,069e78d6-46ac-444a-b9b0-fdd7d4580fdc
35136,4,0,69,29:00.0,,,32:53.5,32:53.5,69,1.5277778,53.68,2.69,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,1f86a0b2-a40a-4e63-9eef-c195c6b844df
57477,4,0,105,36:00.0,,,55:39.4,55:39.4,105,1.3888888,79.83,4.2,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,37:00.0,c6385499-083d-4d69-ae1f-da44f1ac26a6
55039,4,0,104,15:00.0,,,30:05.6,30:05.6,104,1.4722222,81.03,4.16,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,7dd44e8d-f9cb-4644-8364-3957e648401f
58631,4,0,109,37:00.0,,,55:39.4,55:39.4,109,1.4444444,84.69,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,38:00.0,5ff07105-cf61-4f09-89ba-bca44b8ef1a2
60000,4,0,96,07:00.0,,,15:36.1,15:36.1,96,1.1815,70.89,3.84,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,e9f49949-3e69-4716-8bfd-3485d5c037b2
23920,4,0,46,16:00.0,,,30:05.8,30:05.8,46,1.5,35.88,1.84,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,49d572f1-4a4d-46c2-a7a4-7b3a44587607
58241,4,0,114,38:00.0,,,55:39.5,55:39.5,114,1.5277778,88.98,4.54,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,39:00.0,882cd36d-2df9-4583-bb04-8e376a296b5d
60000,4,0,97,08:00.0,,,17:08.6,17:08.6,97,1.1930001,71.58,3.88,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,684f0ba0-e9c0-420c-8a37-bf6a4725fbcf
60000,4,0,115,30:00.0,,,32:53.6,32:53.6,115,1.4815,88.89,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,31:00.0,783a149b-7ce0-429d-9ba7-150c63d18419
16542,4,0,35,17:00.0,,,30:05.9,30:05.9,35,1.75,28.95,1.3,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,92acea89-ae16-4ad4-bcca-a1a6b41d0cfe
60000,4,0,94,09:00.0,,,17:08.8,17:08.8,94,1.1475,68.85,3.76,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,79d134dd-5be1-4903-ba99-6be0614017fa
59836,4,0,111,39:00.0,,,55:39.5,55:39.5,111,1.4444444,86.43,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,40:00.0,63b36e9d-9a70-46d5-bc64-6ca58dd727c4
60000,4,0,110,03:00.0,,,16:04.4,16:04.4,110,1.385,83.1,4.39,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,04:00.0,b4c4237b-a9e3-469f-87a1-0b30027ab1f3
60000,4,0,116,19:00.0,,,35:37.2,35:37.2,116,1.4900001,89.4,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,f6ab2668-6140-4302-844f-d57ff0ae8903
31447,4,0,56,31:00.0,,,32:53.6,32:53.6,56,1.3333334,41.93,2.22,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,efa955cc-c395-49f4-9a88-112bd2bf5a28
58174,4,0,109,40:00.0,,,55:39.6,55:39.6,109,1.4444444,84.03,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,ae2781a7-d74f-4f70-a2c5-a9b52c3aa187
60000,4,0,97,10:00.0,,,17:08.8,17:08.8,97,1.19,71.4,3.88,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,c627f5f0-acc4-4b93-895b-b6f801969560
60000,4,0,110,04:00.0,,,16:04.4,16:04.4,110,1.386,83.16,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,a6b51f76-7570-4544-adb4-368890d8dd69
31199,4,0,60,18:00.0,,,30:06.1,30:06.1,60,1.5,46.8,2.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,5733becb-25a7-41c2-b2c2-5858879f7555
60000,4,0,115,20:00.0,,,35:37.3,35:37.3,115,1.4755,88.53,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,20901192-319e-48bc-ba98-90add3e0f338
55599,4,0,105,41:00.0,,,55:39.6,55:39.6,105,1.4444444,80.31,4.2,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,e992438c-403a-41d1-9910-3a010f6e8f6a
60000,4,0,109,05:00.0,,,16:04.5,16:04.5,109,1.3675002,82.05,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,0ca5cc2c-a319-4678-ad14-76c371c19e6b
59508,4,0,91,11:00.0,,,17:08.9,17:08.9,91,1.1111112,66.12,3.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,3ccaac67-1a55-4eee-a7a5-27f4129f99db
7546,4,0,15,19:00.0,,,30:06.2,30:06.2,15,1.5277778,11.53,0.53,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,261859cc-c8e5-4211-94f4-6e596f5c9288
60000,4,0,114,21:00.0,,,35:37.3,35:37.3,114,1.4605,87.63,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,99c8bd3d-bd80-475f-b700-84785308d67e
58680,4,0,108,42:00.0,,,55:39.7,55:39.7,108,1.4166666,83.13,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,43:00.0,b7d0f15b-e2d7-48f7-af2b-15511357c13a
46516,4,0,87,33:00.0,,,35:03.6,33:18.3,87,1.4513077,67.509995,3.4499998,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,34:00.0,8ea935a0-61e8-406c-b505-2c32b247b658
58914,4,0,90,12:00.0,,,17:08.9,17:08.9,90,1.1111112,65.46,3.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,417589b6-a8dd-4fcb-a256-84c6b51b5c18
58036,4,0,109,06:00.0,,,16:04.5,16:04.5,109,1.4444444,83.83,4.34,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,bec4a183-bf6b-4165-86c0-4fe77f96a0b3
60000,4,0,112,22:00.0,,,35:37.4,35:37.4,112,1.4015,84.09,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,b126fd5f-7e33-4edd-991a-94bcff1d6811
56791,4,0,108,43:00.0,,,55:40.1,55:40.1,108,1.4722222,83.61,4.3,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,bd15d3f5-da8e-4124-8395-f70c61ba9c9e
58320,4,0,108,20:00.0,,,30:07.3,30:07.3,108,1.4722222,85.86,4.47,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,3d98e460-c217-4cb9-89a5-151446629763
60000,4,0,118,34:00.0,,,35:03.7,35:03.7,118,1.532,91.92,4.72,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,35:00.0,adb034c6-85b5-4155-8445-565c354b4814
46633,4,0,90,07:00.0,,,16:04.6,16:04.6,90,1.5,69.95,3.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,775f7296-d1b2-4f86-9d82-26d72a2aec69
60000,4,0,114,23:00.0,,,35:37.4,35:37.4,114,1.4335,86.01,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,486d9cee-d7be-46f9-9343-0bf73e73964c
55143,4,0,103,44:00.0,,,55:40.2,55:40.2,103,1.4166666,78.12,4.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,a2e0f054-c142-4c2b-ae3c-ef3ab038794d
58610,4,0,109,21:00.0,,,30:07.3,30:07.3,109,1.4444444,84.66,4.3,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,e2bf1c9d-75b9-4f8c-ba61-dcf4a267bac3
55984,4,0,90,13:00.0,,,17:09.0,17:09.0,90,1.1944444,66.87,3.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,7c480edb-1573-47a0-81cf-cf0f511ac9c5
4035,4,0,7,08:00.0,,,16:04.6,16:04.6,7,1.3333334,5.38,0.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,c24da2c6-0460-4382-a5b5-2be616dba7a7
28330,4,0,56,22:00.0,,,30:07.5,30:07.5,56,1.5555556,44.07,2.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,07da171b-556f-4eba-99d9-173dd4af768f
57032,4,0,107,45:00.0,,,55:40.3,55:40.3,107,1.4444444,82.38,4.26,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,754520ac-64d9-48e0-89ee-b7ebe2c38b11
60000,4,0,115,24:00.0,,,35:37.5,35:37.5,115,1.4675,88.05,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,530018fa-ef8e-4f7b-bd21-10323cec5950
60000,4,0,95,14:00.0,,,17:09.0,17:09.0,95,1.172,70.32,3.8,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,754a2f11-83d3-4491-a394-35b97dbaaa62
16919,4,0,30,09:00.0,,,16:04.6,16:04.6,30,1.3333335,22.56,1.17,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,2151eaad-ce52-4687-9743-aa631e1c8f64
15666,4,0,29,23:00.0,,,30:07.6,30:07.6,29,1.4444444,22.63,1.13,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,68a74f0f-3d75-4702-9a12-01de0350eee0
55520,4,0,108,46:00.0,,,55:40.3,55:40.3,108,1.5,83.28,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,a81e9a85-319e-4113-987e-04e15ac6d347
60000,4,0,111,25:00.0,,,35:37.5,35:37.5,111,1.3905001,83.43,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,26:00.0,743d4b06-901f-4ddf-9293-784657471dae
59971,4,0,110,35:00.0,,,39:11.1,39:11.1,110,1.4166666,84.96,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,36:00.0,2de43dc4-6126-4f8c-9bd8-1671a2a4ca03
22679,4,0,40,15:00.0,,,19:30.9,19:30.9,40,1.3333334,30.24,1.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,abe9fd51-823c-45bb-90e4-dc93e0b61289
9415,4,0,24,24:00.0,,,30:07.6,30:07.6,24,2.3333333,21.97,1.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,13fa572b-7ac7-4bf0-acc2-df765cd97160
7110,4,0,15,47:00.0,,,55:40.4,55:40.4,15,1.7777778,12.64,0.55,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,7eb612f6-8d67-49e1-92bb-be74b68d86bc
3265,4,0,8,10:00.0,,,16:04.7,16:04.7,8,2,6.53,0.27,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,1e8433e5-25d6-461b-a09c-2a11d173e696
60000,4,0,110,26:00.0,,,35:42.7,35:42.7,110,1.3784999,82.71,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,753ce2bb-dea7-4aaf-a221-0633b35f0c90
60000,4,0,113,36:00.0,,,39:11.2,39:11.2,113,1.423,85.38,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,37:00.0,e5ffbc28-35e8-43c6-979a-9d3579f33e1a
6890,4,0,16,11:00.0,,,15:15.3,15:15.3,16,1.7777778,12.25,0.58,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,51323f23-19c7-47ba-a4d1-c686d969f334
38593,4,0,63,16:00.0,,,19:31.1,19:31.1,63,1.2222222,47.17,2.49,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,4afe3180-b492-489c-883b-e7ece692016c
