com.samsung.health.step_count,1144003,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오전 11:47:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오전 11:48:00,16302052-0000-0000-0000-302052200000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오전 11:49:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오전 11:50:00,16302053-0000-0000-0000-302053400000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오전 11:51:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오전 11:52:00,16302054-0000-0000-0000-302054600000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오전 11:53:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오전 11:54:00,16302055-0000-0000-0000-302055800000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오전 11:55:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오전 11:56:00,16302057-0000-0000-0000-302057000000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오전 11:57:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오전 11:58:00,16302058-0000-0000-0000-302058200000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오전 11:59:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:00:00,16302059-0000-0000-0000-302059400000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:01:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:02:00,16302060-0000-0000-0000-302060600000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:03:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:04:00,16302061-0000-0000-0000-302061800000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:06:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:07:00,16302063-0000-0000-0000-302063600000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:08:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:09:00,16302064-0000-0000-0000-302064800000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:10:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:11:00,16302066-0000-0000-0000-302066000000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:12:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:13:00,16302067-0000-0000-0000-302067200000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:14:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:15:00,16302068-0000-0000-0000-302068400000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:16:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:17:00,16302069-0000-0000-0000-302069600000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:18:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:19:00,16302070-0000-0000-0000-302070800000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:20:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:21:00,16302072-0000-0000-0000-302072000000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:22:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:23:00,16302073-0000-0000-0000-302073200000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:24:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:25:00,16302074-0000-0000-0000-302074400000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:26:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:27:00,16302075-0000-0000-0000-302075600000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:28:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:29:00,16302076-0000-0000-0000-302076800000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.673139,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 12:30:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 12:31:00,16302078-0000-0000-0000-302078000000,0.249625,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.696895,com.sec.android.app.shealth,55,,32400000,2021. 08. 29. 오후 12:33:00,1.789119,m5awt1XVZi,,2021. 08. 29. 오후 12:34:00,16302079-0000-0000-0000-302079800000,30.581341,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.791739,com.sec.android.app.shealth,46,,32400000,2021. 08. 29. 오후 12:34:00,1.296005,m5awt1XVZi,,2021. 08. 29. 오후 12:35:00,16302080-0000-0000-0000-302080400000,23.416834,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.574038,com.sec.android.app.shealth,8,,32400000,2021. 08. 29. 오후 12:35:00,0.225687,m5awt1XVZi,,2021. 08. 29. 오후 12:36:00,16302081-0000-0000-0000-302081000000,3.874239,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.995803,com.sec.android.app.shealth,31,,32400000,2021. 08. 29. 오후 12:36:00,0.975117,m5awt1XVZi,,2021. 08. 29. 오후 12:37:00,16302081-0000-0000-0000-302081600000,19.393457,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
1.108084,com.sec.android.app.shealth,98,,32400000,2021. 08. 29. 오후 12:37:00,2.968438,m5awt1XVZi,,2021. 08. 29. 오후 12:38:00,16302082-0000-0000-0000-302082200000,60.040161,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
1.080698,com.sec.android.app.shealth,18,,32400000,2021. 08. 29. 오후 12:38:00,0.486729,m5awt1XVZi,,2021. 08. 29. 오후 12:39:00,16302082-0000-0000-0000-302082800000,10.278056,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
1.080698,com.sec.android.app.shealth,18,,32400000,2021. 08. 29. 오후 12:39:00,0.486729,m5awt1XVZi,,2021. 08. 29. 오후 12:40:00,16302083-0000-0000-0000-302083400000,10.278056,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
1.052133,com.sec.android.app.shealth,12,,32400000,2021. 08. 29. 오후 12:40:00,0.318916,m5awt1XVZi,,2021. 08. 29. 오후 12:41:00,16302084-0000-0000-0000-302084000000,6.989470,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,3,,32400000,2021. 08. 29. 오후 12:41:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:42:00,16302084-0000-0000-0000-302084600000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,3,,32400000,2021. 08. 29. 오후 12:42:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:43:00,16302085-0000-0000-0000-302085200000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,4,,32400000,2021. 08. 29. 오후 12:43:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:44:00,16302085-0000-0000-0000-302085800000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,3,,32400000,2021. 08. 29. 오후 12:44:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:45:00,16302086-0000-0000-0000-302086400000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,3,,32400000,2021. 08. 29. 오후 12:45:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:46:00,16302087-0000-0000-0000-302087000000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,3,,32400000,2021. 08. 29. 오후 12:46:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:47:00,16302087-0000-0000-0000-302087600000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,4,,32400000,2021. 08. 29. 오후 12:47:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:48:00,16302088-0000-0000-0000-302088200000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,3,,32400000,2021. 08. 29. 오후 12:48:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:49:00,16302088-0000-0000-0000-302088800000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,3,,32400000,2021. 08. 29. 오후 12:49:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:50:00,16302089-0000-0000-0000-302089400000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.878248,com.sec.android.app.shealth,3,,32400000,2021. 08. 29. 오후 12:50:00,0.095003,m5awt1XVZi,,2021. 08. 29. 오후 12:51:00,16302090-0000-0000-0000-302090000000,2.057722,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.898084,com.sec.android.app.shealth,62,,32400000,2021. 08. 29. 오후 12:51:00,1.829551,m5awt1XVZi,,2021. 08. 29. 오후 12:52:00,16302090-0000-0000-0000-302090600000,34.878159,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.898613,com.sec.android.app.shealth,33,,32400000,2021. 08. 29. 오후 12:52:00,0.963265,m5awt1XVZi,,2021. 08. 29. 오후 12:53:00,16302091-0000-0000-0000-302091200000,18.622919,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
1.015873,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 1:07:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 1:08:00,16302100-0000-0000-0000-302100200000,0.033688,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.590856,com.sec.android.app.shealth,41,,32400000,2021. 08. 29. 오후 1:22:00,1.831735,m5awt1XVZi,,2021. 08. 29. 오후 1:23:00,16302109-0000-0000-0000-302109200000,28.771761,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.651275,com.sec.android.app.shealth,8,,32400000,2021. 08. 29. 오후 1:23:00,0.280873,m5awt1XVZi,,2021. 08. 29. 오후 1:24:00,16302109-0000-0000-0000-302109800000,4.912241,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.709137,com.sec.android.app.shealth,5,,32400000,2021. 08. 29. 오후 1:24:00,0.168021,m5awt1XVZi,,2021. 08. 29. 오후 1:25:00,16302110-0000-0000-0000-302110400000,2.945328,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.709137,com.sec.android.app.shealth,5,,32400000,2021. 08. 29. 오후 1:25:00,0.168021,m5awt1XVZi,,2021. 08. 29. 오후 1:26:00,16302111-0000-0000-0000-302111000000,2.945328,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.709137,com.sec.android.app.shealth,5,,32400000,2021. 08. 29. 오후 1:26:00,0.168021,m5awt1XVZi,,2021. 08. 29. 오후 1:27:00,16302111-0000-0000-0000-302111600000,2.945328,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.709137,com.sec.android.app.shealth,6,,32400000,2021. 08. 29. 오후 1:27:00,0.168021,m5awt1XVZi,,2021. 08. 29. 오후 1:28:00,16302112-0000-0000-0000-302112200000,2.945328,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.709137,com.sec.android.app.shealth,5,,32400000,2021. 08. 29. 오후 1:28:00,0.168021,m5awt1XVZi,,2021. 08. 29. 오후 1:29:00,16302112-0000-0000-0000-302112800000,2.945328,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.709137,com.sec.android.app.shealth,5,,32400000,2021. 08. 29. 오후 1:29:00,0.168021,m5awt1XVZi,,2021. 08. 29. 오후 1:30:00,16302113-0000-0000-0000-302113400000,2.945328,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.709137,com.sec.android.app.shealth,5,,32400000,2021. 08. 29. 오후 1:30:00,0.168021,m5awt1XVZi,,2021. 08. 29. 오후 1:31:00,16302114-0000-0000-0000-302114000000,2.945328,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.910913,com.sec.android.app.shealth,50,,32400000,2021. 08. 29. 오후 1:31:00,1.505453,m5awt1XVZi,,2021. 08. 29. 오후 1:32:00,16302114-0000-0000-0000-302114600000,28.840277,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.914208,com.sec.android.app.shealth,72,,32400000,2021. 08. 29. 오후 1:32:00,2.190155,m5awt1XVZi,,2021. 08. 29. 오후 1:33:00,16302115-0000-0000-0000-302115200000,41.313599,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.861509,com.sec.android.app.shealth,30,,32400000,2021. 08. 29. 오후 1:33:00,0.892190,m5awt1XVZi,,2021. 08. 29. 오후 1:34:00,16302115-0000-0000-0000-302115800000,17.008949,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.843125,com.sec.android.app.shealth,20,,32400000,2021. 08. 29. 오후 1:34:00,0.556319,m5awt1XVZi,,2021. 08. 29. 오후 1:35:00,16302116-0000-0000-0000-302116400000,10.891346,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.819681,com.sec.android.app.shealth,14,,32400000,2021. 08. 29. 오후 1:35:00,0.364784,m5awt1XVZi,,2021. 08. 29. 오후 1:36:00,16302117-0000-0000-0000-302117000000,7.348847,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.668094,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:36:00,0.040671,m5awt1XVZi,,2021. 08. 29. 오후 1:37:00,16302117-0000-0000-0000-302117600000,1.088699,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:37:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:38:00,16302118-0000-0000-0000-302118200000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 1:38:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:39:00,16302118-0000-0000-0000-302118800000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:39:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:40:00,16302119-0000-0000-0000-302119400000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:40:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:41:00,16302120-0000-0000-0000-302120000000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:41:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:42:00,16302120-0000-0000-0000-302120600000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 1:42:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:43:00,16302121-0000-0000-0000-302121200000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:43:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:44:00,16302121-0000-0000-0000-302121800000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:44:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:45:00,16302122-0000-0000-0000-302122400000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 1:45:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:46:00,16302123-0000-0000-0000-302123000000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:46:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:47:00,16302123-0000-0000-0000-302123600000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:47:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:48:00,16302124-0000-0000-0000-302124200000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 1:48:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:49:00,16302124-0000-0000-0000-302124800000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:49:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:50:00,16302125-0000-0000-0000-302125400000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:50:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:51:00,16302126-0000-0000-0000-302126000000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 1:51:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:52:00,16302126-0000-0000-0000-302126600000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:52:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:53:00,16302127-0000-0000-0000-302127200000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:53:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:54:00,16302127-0000-0000-0000-302127800000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 1:54:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:55:00,16302128-0000-0000-0000-302128400000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:55:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:56:00,16302129-0000-0000-0000-302129000000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 1:56:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:57:00,16302129-0000-0000-0000-302129600000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.631939,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 1:57:00,0.039496,m5awt1XVZi,,2021. 08. 29. 오후 1:58:00,16302130-0000-0000-0000-302130200000,0.861624,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.505651,com.sec.android.app.shealth,34,,32400000,2021. 08. 29. 오후 1:58:00,1.592640,m5awt1XVZi,,2021. 08. 29. 오후 1:59:00,16302130-0000-0000-0000-302130800000,23.242128,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.505283,com.sec.android.app.shealth,5,,32400000,2021. 08. 29. 오후 1:59:00,0.212280,m5awt1XVZi,,2021. 08. 29. 오후 2:00:00,16302131-0000-0000-0000-302131400000,3.172293,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
1.400368,com.sec.android.app.shealth,24,,32400000,2021. 08. 29. 오후 2:01:00,0.902584,m5awt1XVZi,,2021. 08. 29. 오후 2:02:00,16302132-0000-0000-0000-302132600000,20.352425,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
1.399463,com.sec.android.app.shealth,88,,32400000,2021. 08. 29. 오후 2:02:00,3.286484,m5awt1XVZi,,2021. 08. 29. 오후 2:03:00,16302133-0000-0000-0000-302133200000,72.498177,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.258332,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 2:11:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 2:12:00,16302138-0000-0000-0000-302138600000,0.053435,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.258332,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 2:20:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 2:21:00,16302144-0000-0000-0000-302144000000,0.053435,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.401184,com.sec.android.app.shealth,6,,32400000,2021. 08. 29. 오후 2:29:00,0.319968,m5awt1XVZi,,2021. 08. 29. 오후 2:30:00,16302149-0000-0000-0000-302149400000,4.370537,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.403248,com.sec.android.app.shealth,24,,32400000,2021. 08. 29. 오후 2:30:00,1.378748,m5awt1XVZi,,2021. 08. 29. 오후 2:31:00,16302150-0000-0000-0000-302150000000,17.341000,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.337323,com.sec.android.app.shealth,10,,32400000,2021. 08. 29. 오후 2:31:00,0.538584,m5awt1XVZi,,2021. 08. 29. 오후 2:32:00,16302150-0000-0000-0000-302150600000,6.204107,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.354336,com.sec.android.app.shealth,2,,32400000,2021. 08. 29. 오후 2:32:00,0.091423,m5awt1XVZi,,2021. 08. 29. 오후 2:33:00,16302151-0000-0000-0000-302151200000,1.064688,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.694867,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 2:33:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 2:34:00,16302151-0000-0000-0000-302151800000,0.370060,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.694867,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 2:35:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 2:36:00,16302153-0000-0000-0000-302153000000,0.370060,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
0.694867,com.sec.android.app.shealth,1,,32400000,2021. 08. 29. 오후 2:36:00,0.000000,m5awt1XVZi,,2021. 08. 29. 오후 2:37:00,16302153-0000-0000-0000-302153600000,0.370060,2021. 09. 04. 오전 10:28:14,2021. 09. 04. 오전 10:28:14,
